#Table1
objid,ra,dec,u,g,r,i,z,class,redshift
1237648704585793756,203.331079678116,0.112789295611648,19.49423,19.27682,19.17929,19.01594,19.01348,QSO,1.54791
1237648704584089621,199.353132384076,0.0437147576721934,15.25174,15.7496,16.31116,16.70094,17.04476,STAR,-0.0002714586
1237648704584089650,199.377066341616,0.208873709255064,18.20387,16.37912,15.55095,15.15792,14.82609,GALAXY,0.03336366
1237648704584089667,199.399896727436,0.205845430833261,18.96098,17.40032,16.77698,16.54749,16.43402,STAR,0.0002755696
1237648704584089757,199.472629114074,0.168042342667826,18.96838,18.89708,18.72593,18.58185,18.63512,QSO,1.437575
1237648704584089850,199.431686633564,0.17652904760406,19.59316,17.73319,16.84315,16.47792,16.25525,GALAXY,0
1237648704584155321,199.585147534233,0.139513964565911,19.48843,18.68607,18.33399,18.16623,18.07464,STAR,-0.0001597617
1237648704584155367,199.626559566978,0.0982926163610863,18.97833,17.91414,17.30535,16.88135,16.70584,GALAXY,0.1497523
1237648704584220690,199.667515148757,0.126473175698393,18.20629,17.98477,17.87518,17.74432,17.76886,QSO,0.4922803
1237648704584220693,199.669426794056,0.0655156613127405,17.1768,16.11383,15.68387,15.5186,15.43831,STAR,0.0001279275
1237648704585203944,202.027358184454,0.0693260805706277,18.98317,17.05936,16.11063,15.68803,15.34374,GALAXY,0.08299268
1237648704584286229,199.817418474079,0.0339711734252236,17.02207,15.86282,15.38964,15.18099,15.09037,STAR,0.0001847972
1237648704585859095,203.408051925526,0.0778858798114156,18.71659,17.71405,17.34747,17.2254,17.17612,STAR,0.0002243141
1237648704585859121,203.483417492114,0.208112100135639,18.10613,17.30118,17.09378,17.21194,16.99109,QSO,0.9176456
1237648704584286405,199.82386572485,0.138040003635861,19.47535,18.26338,17.84744,17.69777,17.63067,STAR,-5.986948E-05
1237648704584286472,199.901663555211,0.181678751636027,19.15134,17.28001,16.427,16.00369,15.66151,GALAXY,0.05369467
1237648704585269378,202.049897836397,0.0985276845608335,18.29785,17.03822,16.44737,16.12423,15.9331,GALAXY,0.03627707
1237648704585269384,202.048456826619,0.0532724423823243,18.26802,16.51725,15.69098,15.29857,14.97496,GALAXY,0.04837273
1237651067352252648,179.805163386493,65.7016272366537,18.63934,16.68773,15.77271,15.3536,15.01623,GALAXY,0.07820223
1237651067348779076,161.563668518601,63.758399770248,19.29983,17.95138,17.23411,16.84187,16.59428,GALAXY,0.1366433
1237651067348779085,161.581008478346,63.7950855179029,19.13,18.05519,17.55741,17.22243,17.08994,GALAXY,0.1098408
1237651067348779093,161.619734635329,63.7601587551282,19.49943,17.43147,16.3516,15.9045,15.56297,GALAXY,0.137945
1237651067350548498,170.471716441347,65.1012935893577,18.15098,16.7237,16.10413,15.84763,15.72919,STAR,-0.0008346819
1237651067350548606,170.517983386768,65.0789023150086,18.96488,17.55558,16.6739,16.25241,15.96237,GALAXY,0.1642262
1237651067350548628,170.655053289288,64.9579728876094,18.579,17.18709,16.50677,16.12842,15.87829,GALAXY,0.07405201
1237651067350614196,170.77037451939,65.099156492564,19.37251,18.20316,17.80016,17.65805,17.64863,STAR,-0.0001763787
1237651067350745234,171.430244815082,65.1524266847483,19.2774,18.07706,17.65224,17.48637,17.43373,STAR,-0.0003655233
1237651067352449128,180.721186014737,65.6837427424372,18.11863,17.07024,16.76134,16.5537,16.43937,GALAXY,0.03148696
1237651067352514701,181.276249824691,65.752940924736,19.47574,18.24525,17.68613,17.3623,17.14318,GALAXY,0.05143335
1237651067350876172,172.17757470497,65.2990466636169,17.9667,16.64655,16.10108,15.89965,15.81485,STAR,3.985002E-05
1237651067350876233,172.420569635051,65.216821104559,17.27867,15.44786,14.61944,14.21564,13.88871,GALAXY,0.03859846
1237651067350941746,172.564809104268,65.1588818707319,17.37927,16.50065,16.19874,16.09281,16.08218,STAR,-0.000533517
1237651067350941759,172.636531251801,65.1559981652284,17.40712,16.36666,15.90935,15.71447,15.62434,STAR,-0.0004175581
1237651067352645640,181.8492766945,65.6499394879989,18.74247,18.58919,18.5496,18.48225,18.20494,QSO,0.4094282
1237651067351007307,173.091618795288,65.303778065001,18.67886,18.74309,18.3289,18.26093,18.4265,QSO,1.127211
1237651067351007326,172.90954781211,65.1787147652449,19.27844,18.1813,17.72007,17.55386,17.49208,STAR,-0.0005740284
1237651067351007379,173.042843198709,65.3352254251222,19.43238,18.53432,18.30636,18.23607,18.22339,STAR,-0.0004413228
1237651067351073011,173.425754686995,65.36013113847,19.28112,18.07736,17.62301,17.44895,17.36731,STAR,2.405818E-05
1237651067352842346,182.987616779891,65.7070976935189,19.24397,17.4268,16.5997,16.21089,15.88904,GALAXY,0.04555152
1237651067352842369,183.044204230109,65.8048532249088,19.43207,18.5445,17.77928,17.43225,17.13303,GALAXY,0.2669786
1237651067352842388,183.137129004024,65.7754961549777,18.69409,16.88479,16.07012,15.68337,15.39228,GALAXY,0.04567437
1237651067351138414,173.500745608943,65.3883240415799,19.32965,18.15472,17.38275,16.98903,16.72035,GALAXY,0.1725383
1237651067349565615,165.472539260995,64.4728523422626,19.21676,18.29358,17.9258,17.80404,17.80204,STAR,-0.0008937044
1237651066814201988,173.727892997873,64.7909487241716,19.46363,18.39235,18.00397,17.8767,17.84975,STAR,-0.0006100546
1237651067351400552,174.977333454741,65.3191883463465,18.64543,17.57242,16.89963,16.52232,16.26119,GALAXY,0.1394829
1237651067352055835,178.824494305222,65.6545049434714,18.30486,18.40683,18.01988,18.0667,18.13959,QSO,1.196185
1237651067352055879,178.597957873441,65.5894288372046,17.71097,15.80677,14.97603,14.55019,14.24886,GALAXY,0.07787195
1237651067352252634,179.767539673534,65.6792712147513,18.26186,16.85151,16.04642,15.65058,15.36995,GALAXY,0.1123446
1237651067354480754,191.996116936745,65.624968836128,19.22195,18.69179,18.43684,18.41495,18.47602,QSO,1.290767
1237651067348648147,160.92518246005,63.7941292797782,19.15532,17.78491,17.26651,16.99575,16.86299,GALAXY,0.07955866
1237651067352318025,179.980214156191,65.640815071687,19.14682,18.22631,17.94199,17.84021,17.79056,STAR,-0.0002071199
1237651067352318322,180.269144474323,65.7114181776096,17.88204,16.47349,15.81364,15.45229,15.21945,GALAXY,0.07901603
1237651067352645656,181.924084854525,65.7609971386542,18.98057,18.92801,18.78871,18.85824,18.9516,QSO,1.193876
1237651067352776957,182.783459286321,65.6907809225178,19.04548,18.20245,17.814,17.38465,17.28591,GALAXY,0.1107402
1237651067352973394,183.746408555281,65.6590293022246,19.20742,18.08661,17.63059,17.33865,17.1598,GALAXY,0.0759789
1237651067353366545,185.873979108708,65.6390407577882,17.30962,16.39451,16.09132,15.96611,15.92793,STAR,-0.0002408862
1237651067349958693,167.506277509117,64.6469227855054,18.52653,18.26063,18.53688,18.79632,19.07734,STAR,-4.437341E-05
1237651067349958707,167.613099342149,64.634951550396,18.60443,17.47157,17.04679,16.90327,16.82739,STAR,-0.0002162697
1237651067349958801,167.397710452192,64.8011064184004,19.09706,18.22224,17.76146,17.46159,17.34182,GALAXY,0.1448774
1237651067350024274,167.645599770559,64.7493821597664,16.96211,15.66628,15.1704,14.98279,14.91152,STAR,-0.0001295237
1237651067350024281,167.756420118046,64.7306886323824,17.4481,16.46401,16.25069,16.19134,16.21505,STAR,-4.099078E-05
1237651067353890820,188.698706873268,65.7669297035125,16.30928,15.89391,15.91112,15.94291,16.01892,STAR,-0.001070117
1237651067353890840,188.752720171704,65.6095561452916,17.96012,17.0927,16.83809,16.73677,16.72553,STAR,-0.0003348937
1237651067353890897,188.73200286911,65.7221015212982,19.40409,18.08396,17.42059,17.05776,16.73284,GALAXY,0.07756586
1237651067354022080,189.482599242265,65.7165154202103,19.3494,17.62354,16.78824,16.37396,16.10623,GALAXY,0.07647014
1237651067354022103,189.54995624685,65.6912009456883,19.39802,18.11203,17.44201,17.02459,16.74466,GALAXY,0.1032017
1237651067351990347,178.199875581988,65.529014299188,19.27815,18.24641,17.79847,17.4687,17.27136,GALAXY,0.05494767
1237651067354022137,189.667771707164,65.7446111506047,19.19457,17.27165,16.29717,15.89574,15.55205,GALAXY,0.1031236
1237651067351990414,178.432336790738,65.4955747247333,19.36243,19.22103,19.02692,18.68372,18.67578,QSO,1.871832
1237651067354022138,189.673277111712,65.7289287148435,19.05642,17.78267,17.15437,16.76134,16.48382,GALAXY,0.1030571
1237651067354218556,190.545170701032,65.6709459382396,17.94364,16.67429,16.26128,16.08154,15.91065,GALAXY,0.014409
1237651067354218612,190.739609205136,65.6958240345156,19.37006,18.2414,17.75619,17.45484,17.28885,GALAXY,0.08954088
1237651067354218626,190.799909412409,65.7296386008335,19.39614,18.2812,17.80342,17.49372,17.32046,GALAXY,0.07511931
1237651067350417455,169.833048264052,64.9073366081089,17.98461,16.89378,16.53087,16.42457,16.40651,STAR,-7.536903E-05
1237651067355988059,200.07179222222,64.9139624136918,18.58725,17.56179,16.827,16.42758,16.1722,GALAXY,0.1498231
1237651067350482948,170.064265641636,65.000890994333,16.25794,15.02314,15.14806,15.27014,15.33339,STAR,-0.001181671
1237651067350483024,170.14916923475,64.9345113853463,19.4292,19.44337,19.41266,19.22275,19.17814,QSO,1.95237
1237651067354611846,192.823646952609,65.47543920149,19.5009,19.39274,19.4205,19.24914,19.30392,QSO,1.841385
1237651067350483056,170.322863822773,64.9324116190034,18.94992,17.34464,16.36321,15.88316,15.51991,GALAXY,0.1104909
1237651067354611883,193.014026001198,65.6162321382758,19.20591,18.18302,17.87727,17.62176,17.5947,GALAXY,0.05832068
1237651067355988138,200.387000603836,64.9838279643576,19.22471,17.87093,17.08374,16.69153,16.41265,GALAXY,0.1501712
1237651067352383633,180.394285500588,65.6816204065436,19.45479,18.11062,17.11854,16.66212,16.3799,GALAXY,0.1550065
1237651067356053518,200.407725910254,64.8630269994216,18.34846,18.22334,17.98166,18.01335,18.07329,QSO,1.061576
1237651067354874085,194.187673845652,65.5504444887598,17.49497,16.08494,15.59866,15.27247,15.13184,GALAXY,0.06427234
1237651067354939411,194.511896940432,65.4289524338399,18.57076,18.4944,18.16905,18.06662,18.01606,QSO,1.299208
1237651067355004965,194.953184961221,65.3956700477985,18.65053,18.53826,18.29921,18.41873,18.49357,QSO,1.027957
1237651067355005094,195.130593605614,65.5016953628414,18.42973,17.29471,16.69947,16.31746,16.08685,GALAXY,0.07979696
1237651067356053716,200.693587093502,64.9017210798412,19.18598,17.96991,17.93493,17.95219,17.99218,STAR,-0.00105826
1237651067355136242,195.733961368974,65.2599031484541,18.40032,16.67565,15.86772,15.47396,15.16736,GALAXY,0.08091018
1237651067356053736,200.472452465757,65.0241325799884,19.4516,18.16132,17.38541,16.97877,16.69275,GALAXY,0.1476355
1237651067355136251,195.770106044076,65.3417730461175,18.62664,17.06215,16.23136,15.76832,15.44454,GALAXY,0.08155469
1237651067355463717,197.409032778201,65.2826290762503,18.96289,18.82775,18.70645,18.80931,18.80996,QSO,0.9498181
1237651067355463725,197.394374552918,65.1501829380636,18.66044,17.76244,17.50761,17.41536,17.38594,STAR,-0.0003637758
1237651067355463841,197.425620311745,65.2264001527518,19.48201,19.24159,19.08402,19.11664,19.08805,QSO,0.9257974
1237651067352973323,183.740291019943,65.6383538098756,18.22443,17.94417,17.84724,17.85818,17.72548,QSO,0.8021575
1237651067355463843,197.418646270103,65.198186745042,18.10523,16.54151,15.81272,15.41247,15.10232,GALAXY,0.04293567
1237651067352973327,183.7508642604,65.6386389257019,18.82592,18.60393,18.56876,18.46774,18.46413,QSO,1.533965
1237648720688382213,167.554728904107,-0.573534299833362,19.56287,17.70597,16.75658,16.21105,15.77371,GALAXY,0.03989328
1237648720688382218,167.555498293413,-0.585923426659356,19.06651,17.92863,17.40563,17.06791,16.91916,GALAXY,0.09699396
1237648720685760554,161.543730988984,-0.523960330488786,17.28613,16.36086,16.02538,15.89519,15.8609,STAR,7.929312E-05
1237648720685760540,161.48028248629,-0.489372712674564,16.50787,15.3139,14.8865,14.74076,14.70757,STAR,-4.451543E-05
1237648720685760521,161.424399718181,-0.431367286547892,18.90212,17.83956,17.45825,17.33062,17.29042,STAR,-3.292775E-06
1237648720689430553,169.853109530123,-0.605771659553562,18.93829,17.79384,17.36567,17.19469,17.12869,STAR,0.0002337807
1237648720685695177,161.385094338007,-0.49135822578667,19.39531,17.49907,16.76746,16.5326,16.40905,STAR,5.935908E-05
1237648720689430582,169.897520561078,-0.528064940113717,17.07886,16.14677,15.77444,15.61557,15.5875,STAR,0.0001447284
1237648720688971970,168.851349299978,-0.434003799853807,19.59267,18.59666,18.2714,17.98486,17.86315,GALAXY,0.07670894
1237648720688971983,168.868797245219,-0.463312440218098,18.90416,16.96596,15.90874,15.46136,15.07696,GALAXY,0.1088155
1237648720685695055,161.397724998681,-0.621548850111725,17.17881,15.56593,14.90381,14.66557,14.54323,STAR,4.904521E-05
1237648720685629591,161.173681703416,-0.503545460852125,18.95158,17.47266,16.70008,16.29777,15.99012,GALAXY,0.1161265
1237648720685629523,161.226535503208,-0.470463619391042,18.56268,17.14623,16.5559,16.29699,16.157,STAR,0.0006572489
1237648720685629515,161.210748792098,-0.433373885896122,16.23113,15.20485,14.95443,14.8674,14.86301,STAR,-0.0001117433
1237648720685629498,161.180584400761,-0.45639741314626,17.14849,15.83151,15.35753,15.18887,15.12737,STAR,0.0001615622
1237648720685629451,161.133528799101,-0.569857253093228,16.63374,15.54072,15.18744,15.06259,15.03905,STAR,0.0004500991
1237648720685564127,161.064324651252,-0.484587013588463,18.77188,17.15955,16.35564,15.94145,15.65799,GALAXY,0.0603932
1237648720685564031,160.998159088509,-0.588311671709767,18.1781,16.13568,15.28753,14.89827,14.56479,GALAXY,0.06063098
1237648720685563996,161.115242972363,-0.575633406817007,17.88776,16.52607,16.03367,15.85057,15.80518,STAR,0.0001079826
1237648720685563989,161.09480103804,-0.452049785506271,17.8271,16.23793,15.67866,15.49427,15.41664,STAR,-7.835384E-05
1237648720685563984,161.090029883974,-0.612438382465723,19.26927,18.24939,17.96535,17.83665,17.80351,STAR,0.0008991418
1237648720685563980,161.062343865138,-0.494714914774926,16.45379,15.02962,14.56318,14.40143,14.359,STAR,-4.957489E-05
1237648720685563954,161.008467930794,-0.578964770461464,17.3725,16.25937,15.88727,15.75644,15.71021,STAR,-0.0001872481
1237648720685563948,160.997737410462,-0.468998759309602,17.94459,16.51015,15.8354,15.40969,15.10252,GALAXY,0.06012432
1237648720685563944,160.995313670031,-0.478531394049605,19.04517,17.87662,17.49664,17.37287,17.33316,STAR,6.10283E-05
1237648720691265619,174.047366638334,-0.426649176029785,19.28034,17.86634,17.313,17.13656,17.0249,STAR,-0.0002312096
1237648720685432844,160.730354569301,-0.521740212479993,19.13281,17.80045,17.2643,17.07242,16.98861,STAR,0.0001864681
1237648720688578619,167.956161869319,-0.432978542945261,19.08487,19.05483,18.66277,18.4579,18.07703,QSO,0.2757469
1237648720689692943,170.533253301791,-0.489032521072023,19.469,17.46911,16.49142,16.05453,15.70727,GALAXY,0.09825518
1237648720689102920,169.105812100228,-0.44740987903196,19.40747,18.18384,17.63447,17.30875,17.24898,GALAXY,0.08081605
1237648720688644193,168.054672591803,-0.569448946655288,18.31569,17.45015,17.13064,16.9965,16.95776,STAR,0.0005734375
1237648720688644261,168.129717709078,-0.426162230161696,18.98431,18.61915,18.77658,18.55459,18.49757,QSO,0.5433545
1237648720688644333,168.124906795811,-0.57017137536959,19.49758,18.57076,18.26166,18.15741,18.13474,STAR,0.0005604794
1237648720688709705,168.27829362362,-0.453280663349772,18.86474,17.91458,17.57982,17.45879,17.41592,STAR,0.0001821793
1237648720689102933,169.123839385083,-0.542896037184329,19.3337,18.38404,17.99811,17.84294,17.81207,STAR,-0.003327649
1237648720688775204,168.361538954781,-0.533836191597546,19.4641,18.00401,17.5045,17.19832,17.03392,GALAXY,0.05463228
1237648720688775245,168.312324584027,-0.474680140875447,18.92155,17.6929,17.04097,16.60764,16.39481,GALAXY,0.0745896
1237648720687202335,164.74342744617,-0.60595477060924,17.64894,16.58388,16.22972,16.10134,16.06104,STAR,0.0001248483
1237648720689692819,170.50292525126,-0.573016049718062,18.75163,17.85247,17.55878,17.42437,17.41265,STAR,0.0005930557
1237648720688840898,168.561939365458,-0.535846857396464,19.32353,17.45607,16.51119,16.0891,15.74263,GALAXY,0.09923025
1237648720689692946,170.538540414277,-0.527269105678602,18.67909,16.77078,15.82724,15.32771,14.94655,GALAXY,0.07380059
1237648720689758242,170.617772458189,-0.616957484570091,19.31303,17.78949,17.13906,16.80574,16.70877,STAR,0.0002118617
1237648720688906359,168.630805055332,-0.57434673300539,19.09076,17.28338,16.42633,16.02861,15.70525,GALAXY,0.04776745
1237648720689823755,170.712856753825,-0.456166135903782,16.87851,15.65779,15.22582,15.07485,15.03195,STAR,-2.493534E-05
1237648720689823788,170.735174096123,-0.436864809833196,18.59142,16.2963,15.40672,15.11555,14.96233,STAR,4.571744E-06
1237648720689823884,170.750583606229,-0.615431427904357,18.6083,17.7003,17.3532,17.1874,17.05671,GALAXY,0.02377577
1237648720689823935,170.817036151088,-0.492846156108635,19.51139,18.01633,17.12222,16.65936,16.2966,GALAXY,0.1475813
1237648720689889432,170.92978224295,-0.482700237963029,19.39359,18.2264,17.8175,17.66512,17.61489,STAR,0.0003040275
1237648720690020436,171.267103322842,-0.511366519599489,19.25689,17.92598,17.34518,17.1321,16.99484,STAR,6.198165E-05
1237648720690348079,171.951129011585,-0.483295410609789,18.53821,18.22647,18.42684,18.14244,17.46681,STAR,4.4855E-06
1237648720690348090,171.978049815736,-0.466633280295996,17.04426,16.14772,15.89527,15.81448,15.81775,STAR,0.0001816407
1237648720690348091,171.980544514839,-0.47252177536388,18.96725,17.82251,17.33524,17.02095,16.8532,GALAXY,0.0621128
1237648720690348168,171.960184693991,-0.451113092704103,19.41632,18.65988,18.52283,18.17615,18.13911,GALAXY,0.0624137
1237648720690348245,172.045386283367,-0.492865767900408,18.95048,17.83401,17.29286,16.95905,16.74847,GALAXY,0.1048234
1237648720690479176,172.335125027011,-0.60365774049567,17.37433,15.97858,15.40469,15.15443,15.02839,STAR,0.0004905073
1237648720690544719,172.479290063764,-0.535247012796108,18.94988,17.99244,17.69899,17.55942,17.5528,STAR,0.0007310268
1237648720690544752,172.494140272006,-0.620401728087321,18.78797,17.6663,17.2464,17.08485,17.02187,STAR,0.0001892561
1237648720690675752,172.693651892794,-0.625296719087165,19.38104,18.31248,17.73633,17.59461,17.40401,GALAXY,0
1237648720690675765,172.726325340385,-0.569010020031902,18.78219,17.56627,16.99541,16.79009,16.63983,STAR,0.0004956271
1237648720690675870,172.747681305689,-0.506174421260216,19.51414,17.39306,16.44485,16.06323,15.81234,STAR,0.0001438911
1237648720690806795,172.956406814094,-0.505730566353422,18.09945,16.87934,16.39645,16.2097,16.13519,STAR,0.0001026587
1237648720690807006,172.999112654292,-0.598651613205864,18.57968,16.78172,15.81823,15.31559,14.8885,GALAXY,0.07556868
1237648720690807076,173.080019886352,-0.624728652179359,19.52826,18.10853,17.59705,17.3893,17.29384,STAR,0.0004200708
1237648720688447521,167.619614813724,-0.562075115953109,19.02622,18.57345,18.62417,18.70597,18.86148,STAR,-0.0001337834
1237648720688447556,167.663950880882,-0.511140714297508,17.14484,16.82611,17.10633,17.35013,17.5986,STAR,-9.013627E-05
1237648720688447626,167.605622103919,-0.420898303891996,18.96952,17.75198,17.14104,16.75189,16.55224,GALAXY,0.0906776
